Datum;Tag;Linie;Ri;AbZeit;FahrtAbHstName;AnZeit;FahrtAnHstName;PlaetzeIst;StehplaetzeIst;SitzplaetzeIst;AnZeit Soll;AbZeit Soll;AnZeit;AbZeit;HstName(Fpl);Hst;Einsteiger;Aussteiger;Besetzung;Auslastung
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:37;07:37;07:39:50;07:39:57;Dornbusch;synthetic:de:06412:1301:22:22;17;26;66;17,93%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:39;07:39;07:41:42;07:41:57;Miquel-/Adickesallee;synthetic:de:06412:404:6:5;18;17;67;18,21%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:40;07:40;07:42:48;07:42:55;Holzhausenstraße;synthetic:de:06412:403:4:4;20;11;76;20,65%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:41;07:41;07:44:15;07:44:23;Grüneburgweg;synthetic:de:06412:402:2:2;34;23;87;23,64%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:42;07:42;07:45:11;07:45:22;Eschenheimer Tor;synthetic:de:06412:401:2:2;15;14;88;23,91%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:43;07:43;07:46:10;07:46:15;Hauptwache;synthetic:de:06412:1:22:4;54;13;129;35,05%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:44;07:44;07:47:32;07:47:44;Willy-Brandt-Platz;synthetic:de:06412:4:22:2;23;35;117;31,79%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:46;07:46;07:49:20;07:49:32;Schweizer Platz;synthetic:de:06412:921:1:2;40;19;138;37,50%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:48;07:48;07:51:16;07:51:16;Südbahnhof;synthetic:de:06412:912:7:11;0;138;0;0,00%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:48;07:48;07:51:16;07:51:16;ausfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:05;12:05;12:05:34;12:05:34;einfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:05;12:05;12:05:34;12:05:53;Oberursel (Taunus)-Hohemark;synthetic:de:06434:559:1:1;8;0;8;4,35%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:06;12:06;12:07:02;12:07:14;Oberursel (Taunus) Waldlust;synthetic:de:06434:2310:1:1;6;1;13;7,07%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:07;12:07;12:08:12;12:08:30;Oberursel (Taunus) Rosengärtchen;synthetic:de:06434:1931:1:1;15;2;26;14,13%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:08;12:08;12:09:18;12:09:27;Oberursel (Taunus) Kupferhammer;synthetic:de:06434:2309:1:1;6;9;23;12,50%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:09;12:09;12:10:15;12:10:25;Oberursel (Taunus) Glöcknerwiese;synthetic:de:06434:2308:1:1;3;9;17;9,24%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:11;12:11;12:12:19;12:12:31;Oberursel (Taunus) Lahnstraße;synthetic:de:06434:2324:1:1;7;4;20;10,87%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:13;12:13;12:14:46;12:15:06;Oberursel (Taunus) Altstadt;synthetic:de:06434:1513:2:2;12;3;29;15,76%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:14;12:14;12:16:13;12:16:20;Oberursel (Taunus) Stadtmitte;synthetic:de:06434:2304;8;8;29;15,76%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:16;12:18;12:18:31;12:20:31;Oberursel (Taunus) Bahnhof;synthetic:de:06434:2303:7:7;10;6;33;17,93%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:20;12:20;12:22:43;12:22:48;Oberursel (Taunus)-Bommersheim;synthetic:de:06434:2302:1:1;10;4;39;21,20%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:22;12:22;12:24:28;12:24:35;Oberursel (Taunus)-Weißkirchen Ost;synthetic:de:06434:2301:5:5;7;13;33;17,93%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:25;12:25;12:27:31;12:27:43;Niederursel;synthetic:de:06412:2399:2:2;7;5;35;19,02%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:26;12:26;12:28:31;12:28:51;Wiesenau;synthetic:de:06412:1319:2:2;16;6;45;24,46%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:28;12:28;12:30:27;12:30:43;Zeilweg;synthetic:de:06412:1318:2:2;4;13;36;19,57%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:30;12:30;12:32:20;12:32:30;Heddernheim;synthetic:de:06412:1317:22:3;3;10;29;15,76%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:32;12:32;12:34:29;12:34:39;Weißer Stein;synthetic:de:06412:1312:22:2;12;4;37;20,11%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:33;12:33;12:35:56;12:36:08;Lindenbaum;synthetic:de:06412:1311:2:2;16;4;49;26,63%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:34;12:34;12:36:56;12:37:10;Hügelstraße;synthetic:de:06412:1304:2:2;10;19;40;21,74%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:35;12:35;12:37:58;12:38:09;Fritz-Tarnow-Straße;synthetic:de:06412:1303:2:2;16;16;40;21,74%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:37;12:37;12:40:08;12:40:21;Dornbusch;synthetic:de:06412:1301:22:22;7;9;38;20,65%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:39;12:39;12:41:57;12:42:06;Miquel-/Adickesallee;synthetic:de:06412:404:6:5;12;11;39;21,20%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:40;12:40;12:43:27;12:43:45;Holzhausenstraße;synthetic:de:06412:403:4:4;11;4;46;25,00%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:41;12:41;12:44:37;12:44:47;Grüneburgweg;synthetic:de:06412:402:2:2;9;14;41;22,28%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:42;12:42;12:45:45;12:46:04;Eschenheimer Tor;synthetic:de:06412:401:2:2;12;6;47;25,54%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:43;12:43;12:46:57;12:47:12;Hauptwache;synthetic:de:06412:1:22:4;11;5;53;28,80%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:44;12:44;12:48:09;12:48:19;Willy-Brandt-Platz;synthetic:de:06412:4:22:2;5;7;51;27,72%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:46;12:46;12:49:55;12:50:13;Schweizer Platz;synthetic:de:06412:921:1:2;4;19;36;19,57%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:48;12:48;12:51:49;12:51:49;Südbahnhof;synthetic:de:06412:912:7:11;0;36;0;0,00%
15.09.2025;Mo;U3;1;12:05;Oberursel (Taunus)-Hohemark;12:48;Südbahnhof;184;136;48;12:48;12:48;12:51:49;12:51:49;ausfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:05;17:05;17:05:39;17:05:39;einfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:05;17:05;17:05:39;17:05:54;Oberursel (Taunus)-Hohemark;synthetic:de:06434:559:1:1;30;0;30;8,15%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:06;17:06;17:06:51;17:07:10;Oberursel (Taunus) Waldlust;synthetic:de:06434:2310:1:1;17;11;36;9,78%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:07;17:07;17:07:58;17:08:03;Oberursel (Taunus) Rosengärtchen;synthetic:de:06434:1931:1:1;26;6;56;15,22%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:08;17:08;17:09:21;17:09:38;Oberursel (Taunus) Kupferhammer;synthetic:de:06434:2309:1:1;20;13;63;17,12%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:09;17:09;17:10:26;17:10:38;Oberursel (Taunus) Glöcknerwiese;synthetic:de:06434:2308:1:1;19;7;75;20,38%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:11;17:11;17:12:16;17:12:21;Oberursel (Taunus) Lahnstraße;synthetic:de:06434:2324:1:1;26;25;76;20,65%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:13;17:13;17:14:44;17:14:49;Oberursel (Taunus) Altstadt;synthetic:de:06434:1513:2:2;27;10;93;25,27%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:14;17:14;17:15:37;17:15:55;Oberursel (Taunus) Stadtmitte;synthetic:de:06434:2304;32;16;109;29,62%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:16;17:18;17:17:31;17:19:25;Oberursel (Taunus) Bahnhof;synthetic:de:06434:2303:7:7;23;32;100;27,17%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:20;17:20;17:21:41;17:21:55;Oberursel (Taunus)-Bommersheim;synthetic:de:06434:2302:1:1;26;33;93;25,27%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:22;17:22;17:23:52;17:24:08;Oberursel (Taunus)-Weißkirchen Ost;synthetic:de:06434:2301:5:5;19;17;95;25,82%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:25;17:25;17:26:53;17:27:04;Niederursel;synthetic:de:06412:2399:2:2;27;23;99;26,90%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:26;17:26;17:27:52;17:28:11;Wiesenau;synthetic:de:06412:1319:2:2;18;17;100;27,17%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:28;17:28;17:30:22;17:30:27;Zeilweg;synthetic:de:06412:1318:2:2;20;26;94;25,54%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:30;17:30;17:32:16;17:32:24;Heddernheim;synthetic:de:06412:1317:22:3;23;32;85;23,10%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:32;17:32;17:34:33;17:34:40;Weißer Stein;synthetic:de:06412:1312:22:2;25;23;87;23,64%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:33;17:33;17:35:37;17:35:54;Lindenbaum;synthetic:de:06412:1311:2:2;30;34;83;22,55%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:34;17:34;17:36:42;17:36:59;Hügelstraße;synthetic:de:06412:1304:2:2;27;32;78;21,20%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:35;17:35;17:37:52;17:38:04;Fritz-Tarnow-Straße;synthetic:de:06412:1303:2:2;26;30;74;20,11%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:37;17:37;17:39:40;17:39:59;Dornbusch;synthetic:de:06412:1301:22:22;27;13;88;23,91%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:39;17:39;17:41:51;17:42:03;Miquel-/Adickesallee;synthetic:de:06412:404:6:5;28;31;85;23,10%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:40;17:40;17:43:11;17:43:25;Holzhausenstraße;synthetic:de:06412:403:4:4;21;11;95;25,82%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:41;17:41;17:44:37;17:44:42;Grüneburgweg;synthetic:de:06412:402:2:2;15;25;85;23,10%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:42;17:42;17:45:53;17:46:12;Eschenheimer Tor;synthetic:de:06412:401:2:2;33;12;106;28,80%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:43;17:43;17:47:02;17:47:07;Hauptwache;synthetic:de:06412:1:22:4;45;29;122;33,15%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:44;17:44;17:47:55;17:48:09;Willy-Brandt-Platz;synthetic:de:06412:4:22:2;25;27;120;32,61%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:46;17:46;17:49:52;17:50:11;Schweizer Platz;synthetic:de:06412:921:1:2;32;16;136;36,96%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:48;17:48;17:51:59;17:51:59;Südbahnhof;synthetic:de:06412:912:7:11;0;136;0;0,00%
15.09.2025;Mo;U3;1;17:05;Oberursel (Taunus)-Hohemark;17:48;Südbahnhof;368;272;96;17:48;17:48;17:51:59;17:51:59;ausfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:00;07:00;07:02:13;07:02:13;einfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:00;07:00;07:02:13;07:02:23;Südbahnhof;synthetic:de:06412:912:7:10;33;0;33;8,97%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:01;07:01;07:03:11;07:03:20;Schweizer Platz;synthetic:de:06412:921:1:1;31;6;58;15,76%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:02;07:02;07:04:37;07:04:51;Willy-Brandt-Platz;synthetic:de:06412:4:21:1;22;6;74;20,11%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:04;07:04;07:07:05;07:07:25;Hauptwache;synthetic:de:06412:1:21:3;65;15;124;33,70%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:05;07:05;07:08:13;07:08:23;Eschenheimer Tor;synthetic:de:06412:401:1:1;35;18;141;38,32%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:06;07:06;07:09:11;07:09:18;Grüneburgweg;synthetic:de:06412:402:1:1;18;56;103;27,99%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:07;07:07;07:10:31;07:10:51;Holzhausenstraße;synthetic:de:06412:403:3:3;24;12;115;31,25%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:08;07:08;07:12:01;07:12:14;Miquel-/Adickesallee;synthetic:de:06412:404:5:1;21;12;124;33,70%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:09;07:09;07:13:13;07:13:23;Dornbusch;synthetic:de:06412:1301:21:21;31;27;128;34,78%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:11;07:11;07:15:35;07:15:50;Fritz-Tarnow-Straße;synthetic:de:06412:1303:1:1;37;40;125;33,97%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:12;07:12;07:16:38;07:16:46;Hügelstraße;synthetic:de:06412:1304:1:1;19;44;100;27,17%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:13;07:13;07:18:00;07:18:07;Lindenbaum;synthetic:de:06412:1311:1:1;28;11;117;31,79%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:15;07:15;07:19:44;07:19:50;Weißer Stein;synthetic:de:06412:1312:21:1;11;22;106;28,80%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:17;07:17;07:21:27;07:21:45;Heddernheim;synthetic:de:06412:1317:23:2;23;13;116;31,52%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:18;07:18;07:22:33;07:22:38;Zeilweg;synthetic:de:06412:1318:1:1;49;19;146;39,67%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:20;07:20;07:24:44;07:24:58;Wiesenau;synthetic:de:06412:1319:1:1;25;51;120;32,61%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:22;07:22;07:27:00;07:27:11;Niederursel;synthetic:de:06412:2399:1:1;24;46;98;26,63%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:25;07:25;07:30:00;07:30:11;Oberursel (Taunus)-Weißkirchen Ost;synthetic:de:06434:2301:6:6;31;24;105;28,53%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:27;07:27;07:32:00;07:32:19;Oberursel (Taunus)-Bommersheim;synthetic:de:06434:2302:2:2;21;34;92;25,00%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:29;07:30;07:34:00;07:35:00;Oberursel (Taunus) Bahnhof;synthetic:de:06434:2303:8:8;26;32;86;23,37%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:31;07:31;07:35:51;07:35:56;Oberursel (Taunus) Stadtmitte;synthetic:de:06434:2304;40;31;95;25,82%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:33;07:33;07:37:37;07:37:56;Oberursel (Taunus) Altstadt;synthetic:de:06434:1513:1:1;37;21;111;30,16%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:34;07:34;07:38:58;07:39:12;Oberursel (Taunus) Lahnstraße;synthetic:de:06434:2324:2:2;37;40;108;29,35%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:36;07:36;07:40:59;07:41:09;Oberursel (Taunus) Glöcknerwiese;synthetic:de:06434:2308:2:2;25;13;120;32,61%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:38;07:38;07:43:00;07:43:07;Oberursel (Taunus) Kupferhammer;synthetic:de:06434:2309:1:2;35;25;130;35,33%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:39;07:39;07:44:00;07:44:07;Oberursel (Taunus) Rosengärtchen;synthetic:de:06434:1931:1:1;17;41;106;28,80%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:40;07:40;07:44:55;07:45:09;Oberursel (Taunus) Waldlust;synthetic:de:06434:2310:1:1;25;19;112;30,43%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:42;07:42;07:46:45;07:46:45;Oberursel (Taunus)-Hohemark;synthetic:de:06434:559:1:1;0;112;0;0,00%
15.09.2025;Mo;U3;2;07:00;Südbahnhof;07:42;Oberursel (Taunus)-Hohemark;368;272;96;07:42;07:42;07:46:45;07:46:45;ausfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:00;12:00;12:00:49;12:00:49;einfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:00;12:00;12:00:49;12:00:55;Südbahnhof;synthetic:de:06412:912:7:10;9;0;9;4,89%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:01;12:01;12:02:00;12:02:11;Schweizer Platz;synthetic:de:06412:921:1:1;5;1;13;7,07%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:02;12:02;12:03:22;12:03:41;Willy-Brandt-Platz;synthetic:de:06412:4:21:1;12;4;21;11,41%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:04;12:04;12:05:24;12:05:30;Hauptwache;synthetic:de:06412:1:21:3;12;3;30;16,30%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:05;12:05;12:06:18;12:06:29;Eschenheimer Tor;synthetic:de:06412:401:1:1;10;11;29;15,76%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:06;12:06;12:07:17;12:07:24;Grüneburgweg;synthetic:de:06412:402:1:1;8;9;28;15,22%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:07;12:07;12:08:37;12:08:56;Holzhausenstraße;synthetic:de:06412:403:3:3;12;4;36;19,57%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:08;12:08;12:09:44;12:09:56;Miquel-/Adickesallee;synthetic:de:06412:404:5:1;3;9;30;16,30%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:09;12:09;12:10:44;12:10:51;Dornbusch;synthetic:de:06412:1301:21:21;8;8;30;16,30%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:11;12:11;12:12:51;12:12:57;Fritz-Tarnow-Straße;synthetic:de:06412:1303:1:1;7;8;29;15,76%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:12;12:12;12:14:18;12:14:35;Hügelstraße;synthetic:de:06412:1304:1:1;6;11;24;13,04%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:13;12:13;12:15:23;12:15:43;Lindenbaum;synthetic:de:06412:1311:1:1;9;3;30;16,30%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:15;12:15;12:17:19;12:17:24;Weißer Stein;synthetic:de:06412:1312:21:1;6;4;32;17,39%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:17;12:17;12:19:04;12:19:17;Heddernheim;synthetic:de:06412:1317:23:2;10;8;34;18,48%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:18;12:18;12:20:05;12:20:15;Zeilweg;synthetic:de:06412:1318:1:1;9;8;35;19,02%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:20;12:20;12:22:14;12:22:20;Wiesenau;synthetic:de:06412:1319:1:1;9;4;40;21,74%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:22;12:22;12:24:15;12:24:23;Niederursel;synthetic:de:06412:2399:1:1;16;11;45;24,46%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:25;12:25;12:27:16;12:27:27;Oberursel (Taunus)-Weißkirchen Ost;synthetic:de:06434:2301:6:6;10;14;41;22,28%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:27;12:27;12:29:42;12:29:51;Oberursel (Taunus)-Bommersheim;synthetic:de:06434:2302:2:2;17;15;43;23,37%
15.09.2025;Mo;U3;2;12:00;Südbahnhof;12:42;Oberursel (Taunus)-Hohemark;184;136;48;12:29;12:30;12:32:06;12:33:06;Oberursel (Taunus) Bahnhof;synthetic:de:06434:2303:8:8;4;16;31;16,85%
