provider_name,end_date,start_hour,end_hour,vehicle_type,stop_name,radius,trips_starting,trips_ending
synthetic_e_scooter,2025-04-12,2025-04-12 05:00:00,2025-04-12 06:00:00,e-scooter,F Plieningerstraße,250,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 05:00:00,2025-04-12 06:00:00,e-scooter,F Plieningerstraße,350,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 05:00:00,2025-04-12 06:00:00,bicycle,F Weser-/Münchener Straße,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 05:00:00,2025-04-12 06:00:00,bicycle,F Weser-/Münchener Straße,100,0,1
synthetic_bikesharing,2025-04-12,2025-04-12 05:00:00,2025-04-12 06:00:00,bicycle,F Weser-/Münchener Straße,250,1,1
synthetic_bikesharing,2025-04-12,2025-04-12 05:00:00,2025-04-12 06:00:00,bicycle,F Weser-/Münchener Straße,350,1,1
synthetic_e_scooter,2025-04-12,2025-04-12 05:00:00,2025-04-12 06:00:00,e-scooter,F Weser-/Münchener Straße,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 05:00:00,2025-04-12 06:00:00,e-scooter,F Weser-/Münchener Straße,100,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 05:00:00,2025-04-12 06:00:00,e-scooter,F Weser-/Münchener Straße,250,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 05:00:00,2025-04-12 06:00:00,e-scooter,F Weser-/Münchener Straße,350,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,*405 F Dornbusch/Am Grünhof,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,*405 F Dornbusch/Am Grünhof,100,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,*405 F Dornbusch/Am Grünhof,250,0,2
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,*405 F Dornbusch/Am Grünhof,350,0,2
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,100,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,250,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,350,1,0
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Francois-Mitterrand-Platz,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Francois-Mitterrand-Platz,100,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Francois-Mitterrand-Platz,250,1,1
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Francois-Mitterrand-Platz,350,1,2
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Francois-Mitterrand-Platz,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Francois-Mitterrand-Platz,100,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Francois-Mitterrand-Platz,250,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Francois-Mitterrand-Platz,350,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Miquel-/Adickesallee,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Miquel-/Adickesallee,100,1,0
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Miquel-/Adickesallee,250,1,2
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Miquel-/Adickesallee,350,1,2
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Miquel-/Adickesallee,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Miquel-/Adickesallee,100,1,0
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Miquel-/Adickesallee,250,5,0
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Miquel-/Adickesallee,350,5,0
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Plieningerstraße,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Plieningerstraße,100,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Plieningerstraße,250,1,1
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Plieningerstraße,350,1,1
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Plieningerstraße,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Plieningerstraße,100,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Plieningerstraße,250,0,1
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Plieningerstraße,350,0,1
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Weser-/Münchener Straße,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Weser-/Münchener Straße,100,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Weser-/Münchener Straße,250,0,1
synthetic_bikesharing,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,bicycle,F Weser-/Münchener Straße,350,0,1
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Weser-/Münchener Straße,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Weser-/Münchener Straße,100,1,0
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Weser-/Münchener Straße,250,1,0
synthetic_e_scooter,2025-04-12,2025-04-12 06:00:00,2025-04-12 07:00:00,e-scooter,F Weser-/Münchener Straße,350,1,1
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,*405 F Dornbusch/Am Grünhof,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,*405 F Dornbusch/Am Grünhof,100,1,0
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,*405 F Dornbusch/Am Grünhof,250,5,0
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,*405 F Dornbusch/Am Grünhof,350,8,0
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,100,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,250,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,350,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Francois-Mitterrand-Platz,50,0,1
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Francois-Mitterrand-Platz,100,0,5
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Francois-Mitterrand-Platz,250,1,6
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Francois-Mitterrand-Platz,350,1,7
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Francois-Mitterrand-Platz,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Francois-Mitterrand-Platz,100,0,2
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Francois-Mitterrand-Platz,250,1,3
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Francois-Mitterrand-Platz,350,1,3
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Miquel-/Adickesallee,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Miquel-/Adickesallee,100,1,0
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Miquel-/Adickesallee,250,2,2
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Miquel-/Adickesallee,350,6,2
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Miquel-/Adickesallee,50,1,0
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Miquel-/Adickesallee,100,2,0
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Miquel-/Adickesallee,250,2,0
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Miquel-/Adickesallee,350,3,0
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Plieningerstraße,50,0,1
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Plieningerstraße,100,0,1
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Plieningerstraße,250,0,2
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Plieningerstraße,350,0,3
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Plieningerstraße,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Plieningerstraße,100,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Plieningerstraße,250,1,0
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Plieningerstraße,350,1,0
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Weser-/Münchener Straße,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Weser-/Münchener Straße,100,3,2
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Weser-/Münchener Straße,250,9,4
synthetic_bikesharing,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,bicycle,F Weser-/Münchener Straße,350,14,4
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Weser-/Münchener Straße,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Weser-/Münchener Straße,100,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Weser-/Münchener Straße,250,1,0
synthetic_e_scooter,2025-04-12,2025-04-12 07:00:00,2025-04-12 08:00:00,e-scooter,F Weser-/Münchener Straße,350,1,0
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,*405 F Dornbusch/Am Grünhof,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,*405 F Dornbusch/Am Grünhof,100,0,1
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,*405 F Dornbusch/Am Grünhof,250,0,1
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,*405 F Dornbusch/Am Grünhof,350,1,2
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,50,1,1
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,100,1,1
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,250,3,2
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,350,4,2
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Francois-Mitterrand-Platz,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Francois-Mitterrand-Platz,100,0,1
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Francois-Mitterrand-Platz,250,3,2
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Francois-Mitterrand-Platz,350,4,6
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Francois-Mitterrand-Platz,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Francois-Mitterrand-Platz,100,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Francois-Mitterrand-Platz,250,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Francois-Mitterrand-Platz,350,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Miquel-/Adickesallee,50,2,0
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Miquel-/Adickesallee,100,3,2
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Miquel-/Adickesallee,250,9,3
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Miquel-/Adickesallee,350,11,5
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Miquel-/Adickesallee,50,0,1
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Miquel-/Adickesallee,100,1,3
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Miquel-/Adickesallee,250,2,3
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Miquel-/Adickesallee,350,2,4
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Plieningerstraße,50,0,1
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Plieningerstraße,100,0,1
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Plieningerstraße,250,1,2
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Plieningerstraße,350,1,2
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Plieningerstraße,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Plieningerstraße,100,0,1
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Plieningerstraße,250,0,1
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Plieningerstraße,350,0,2
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Weser-/Münchener Straße,50,0,1
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Weser-/Münchener Straße,100,0,1
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Weser-/Münchener Straße,250,3,1
synthetic_bikesharing,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,bicycle,F Weser-/Münchener Straße,350,6,3
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Weser-/Münchener Straße,50,2,0
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Weser-/Münchener Straße,100,2,1
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Weser-/Münchener Straße,250,3,2
synthetic_e_scooter,2025-04-12,2025-04-12 08:00:00,2025-04-12 09:00:00,e-scooter,F Weser-/Münchener Straße,350,5,3
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,*405 F Dornbusch/Am Grünhof,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,*405 F Dornbusch/Am Grünhof,100,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,*405 F Dornbusch/Am Grünhof,250,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,*405 F Dornbusch/Am Grünhof,350,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,100,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,250,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,350,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Francois-Mitterrand-Platz,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Francois-Mitterrand-Platz,100,0,2
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Francois-Mitterrand-Platz,250,1,2
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Francois-Mitterrand-Platz,350,3,4
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Francois-Mitterrand-Platz,50,1,1
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Francois-Mitterrand-Platz,100,2,1
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Francois-Mitterrand-Platz,250,2,1
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Francois-Mitterrand-Platz,350,2,2
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Miquel-/Adickesallee,50,0,1
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Miquel-/Adickesallee,100,0,2
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Miquel-/Adickesallee,250,2,3
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Miquel-/Adickesallee,350,4,3
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Miquel-/Adickesallee,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Miquel-/Adickesallee,100,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Miquel-/Adickesallee,250,1,1
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Miquel-/Adickesallee,350,2,1
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Plieningerstraße,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Plieningerstraße,100,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Plieningerstraße,250,0,2
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Plieningerstraße,350,0,3
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Plieningerstraße,50,0,1
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Plieningerstraße,100,0,1
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Plieningerstraße,250,1,2
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Plieningerstraße,350,1,3
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Weser-/Münchener Straße,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Weser-/Münchener Straße,100,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Weser-/Münchener Straße,250,4,0
synthetic_bikesharing,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,bicycle,F Weser-/Münchener Straße,350,4,0
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Weser-/Münchener Straße,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Weser-/Münchener Straße,100,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Weser-/Münchener Straße,250,1,1
synthetic_e_scooter,2025-04-12,2025-04-12 09:00:00,2025-04-12 10:00:00,e-scooter,F Weser-/Münchener Straße,350,2,1
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,*405 F Dornbusch/Am Grünhof,50,1,0
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,*405 F Dornbusch/Am Grünhof,100,2,0
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,*405 F Dornbusch/Am Grünhof,250,3,1
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,*405 F Dornbusch/Am Grünhof,350,5,1
synthetic_e_scooter,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,50,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,100,0,0
synthetic_e_scooter,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,250,3,1
synthetic_e_scooter,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,350,5,1
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,F Francois-Mitterrand-Platz,50,0,0
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,F Francois-Mitterrand-Platz,100,1,2
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,F Francois-Mitterrand-Platz,250,3,4
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,F Francois-Mitterrand-Platz,350,4,5
synthetic_e_scooter,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,e-scooter,F Francois-Mitterrand-Platz,50,0,3
synthetic_e_scooter,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,e-scooter,F Francois-Mitterrand-Platz,100,2,4
synthetic_e_scooter,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,e-scooter,F Francois-Mitterrand-Platz,250,4,9
synthetic_e_scooter,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,e-scooter,F Francois-Mitterrand-Platz,350,6,10
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,F Miquel-/Adickesallee,50,1,0
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,F Miquel-/Adickesallee,100,2,0
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,F Miquel-/Adickesallee,250,7,5
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,F Miquel-/Adickesallee,350,9,7
synthetic_e_scooter,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,e-scooter,F Miquel-/Adickesallee,50,0,1
synthetic_e_scooter,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,e-scooter,F Miquel-/Adickesallee,100,1,2
synthetic_e_scooter,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,e-scooter,F Miquel-/Adickesallee,250,2,6
synthetic_e_scooter,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,e-scooter,F Miquel-/Adickesallee,350,3,8
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,F Plieningerstraße,50,0,2
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,F Plieningerstraße,100,0,2
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,F Plieningerstraße,250,1,3
synthetic_bikesharing,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,bicycle,F Plieningerstraße,350,3,4
synthetic_e_scooter,2025-04-12,2025-04-12 10:00:00,2025-04-12 11:00:00,e-scooter,F Plieningerstraße,50,1,0
